EA_Region,SamplingPoint,Name,Map_Category,Easting,Northing,Permit_No,Permit_Ver,Feature_Name,Outlet_no,LAT,LONG,Feature_ID,EUBWID,Feature_Version
SW,25000,Slapton Sands Torcross,Emergency or Storm Overflow,282270,42060,203035,1.00,Torcross PS Outlet 2,2,50.2667000000000,-3.65330000000000,ID-203035-1-2,UKK4305      25000,1
SW,25000,Slapton Sands Torcross,Emergency or Storm Overflow,282410,41700,203035,1.00,Torcross PS Outlet 1,1,50.2635000000000,-3.65120000000000,ID-203035-1-1,UKK4305      25000,1
SW,25000,Slapton Sands Torcross,River or Stream,282365,42048,,,Slapton Ley,,50.2666000000000,-3.65190000000000,FI-282365-42048,UKK4305      25000,1
SW,25000,Slapton Sands Torcross,Treated Sewage Works Outfall,282410,41700,203034,6.00,Slapton Sewage Treatment Works,2,50.2635000000000,-3.65120000000000,FE-203034-6-2,UKK4305      25000,1
SW,25100,Mill Bay,Emergency or Storm Overflow,274010,38410,201351,1.00,Ager Point Pumping Station,1,50.2322000000000,-3.76790000000000,ID-201351-1-1,UKK4305      25100,1
SW,25100,Mill Bay,River or Stream,274050,38119,,,Hickham Stream,,50.2296000000000,-3.76730000000000,FI-274050-38119,UKK4305      25100,1
SW,25200,Salcombe North Sands,Emergency or Storm Overflow,273000,38220,NRA-SW-7655/P,2.00,North Sands Pumping Station,1,50.2302000000000,-3.78200000000000,ID-NRA-SW-7655.PC.1-2-1,UKK4305      25200,1
SW,25200,Salcombe North Sands,Emergency or Storm Overflow,273270,37700,001685/FU/01,9.00,Salcombe (Malborough),1,50.2256000000000,-3.77810000000000,ID-001685.FU.01-9-1,UKK4305      25200,1
SW,25200,Salcombe North Sands,River or Stream,273038,38182,,,Collaton Stream,,50.2299000000000,-3.78150000000000,FI-273038-38182,UKK4305      25200,1
SW,25200,Salcombe North Sands,Treated Sewage Works Outfall,273270,37700,001685/FU/01,9.00,Salcombe (Malborough),1,50.2256000000000,-3.77810000000000,FE-001685.FU.01-9-1,UKK4305      25200,1
SW,25300,Salcombe South Sands,Emergency or Storm Overflow,272780,37660,003220/PC/01,1.00,South Sands Pumping Station,1,50.2252000000000,-3.78490000000000,ID-003220.PC.01-1-1,UKK4305      25300,1
SW,25300,Salcombe South Sands,Emergency or Storm Overflow,273270,37700,001685/FU/01,9.00,Salcombe (Malborough),1,50.2256000000000,-3.77810000000000,ID-001685.FU.01-9-1,UKK4305      25300,1
SW,25300,Salcombe South Sands,River or Stream,272822,37672,,,Combe Stream,,50.2253000000000,-3.78430000000000,FI-272822-37672,UKK4305      25300,1
SW,25300,Salcombe South Sands,Treated Sewage Works Outfall,273270,37700,001685/FU/01,9.00,Salcombe (Malborough),1,50.2256000000000,-3.77810000000000,FE-001685.FU.01-9-1,UKK4305      25300,1
SW,25400,Hope Cove,Emergency or Storm Overflow,267390,40010,202605,1.00,Outer Hope PS,1,50.2451000000000,-3.86130000000000,ID-202605-1-1,UKK4305      25400,1
SW,25400,Hope Cove,Emergency or Storm Overflow,267410,39760,202606,1.00,Inner Hope PS,1,50.2429000000000,-3.86090000000000,ID-202606-1-1,UKK4305      25400,1
SW,25400,Hope Cove,River or Stream,267513,39682,,,Bolberry Stream,,50.2422000000000,-3.85940000000000,FI-267513-39682,UKK4305      25400,1
SW,25400,Hope Cove,Treated Sewage Works Outfall,267390,40010,202412,4.00,Galmpton (Hope Cove) STW,1,50.2451000000000,-3.86130000000000,FE-202412-4-1,UKK4305      25400,1
SW,25500,Thurlestone South,River or Stream,267660,41619,,,South Milton Stream,,50.2596000000000,-3.85800000000000,FI-267660-41619,UKK4305      25500,1
SW,25600,Thurlestone North,Emergency or Storm Overflow,267400,42300,NRA-SW-2698,2.00,Thurlestone PS,1,50.2657000000000,-3.86190000000000,ID-NRA-SW-2698-2-1,UKK4305      25600,1
SW,25600,Thurlestone North,River or Stream,267319,42162,,,Leasfoot Stream,,50.2644000000000,-3.86300000000000,FI-267319-42162,UKK4305      25600,1
SW,25700,Bantham,River or Stream,266186,43590,,,Buckland Stream,,50.2770000000000,-3.87940000000000,FI-266186-43590,UKK4305      25700,1
SW,25700,Bantham,Treated Sewage Works Outfall,264820,44420,202186/CS/01,2.00,Bigbury & Challaborough STW,1,50.2841000000000,-3.89890000000000,FE-202186.CS.01-2-1,UKK4305      25700,1
SW,25800,Bigbury-on-Sea South,Disused Outfall,264950,43950,3052/8/3/R,1.00,The Hogen,1,50.2800000000000,-3.89690000000000,DO-264950-43950,UKK4305      25800,1
SW,25800,Bigbury-on-Sea South,Emergency or Storm Overflow,264780,44400,202603,3.00,The Warren PS,1,50.2840000000000,-3.89940000000000,ID-202603-3-1,UKK4305      25800,1
SW,25800,Bigbury-on-Sea South,Emergency or Storm Overflow,264830,44420,202186/CS/01,2.00,Bigbury STW intermittent,1,50.2841000000000,-3.89870000000000,ID-202186.CS.01-2-1,UKK4305      25800,1
SW,25800,Bigbury-on-Sea South,River or Stream,265319,44190,,,Bigbury South Stream,,50.2822000000000,-3.89180000000000,FI-265319-44190,UKK4305      25800,1
SW,25800,Bigbury-on-Sea South,Treated Sewage Works Outfall,264830,44420,200261/FN/01,5.00,Bigbury & Challaborough STW,1,50.2841000000000,-3.89870000000000,FE-200261.FN.01-5-1,UKK4305      25800,1
SW,25900,Bigbury-on-Sea North,Disused Outfall,264950,43950,3052/8/3/R,1.00,The Hogen,1,50.2800000000000,-3.89690000000000,DO-264950-43950,UKK4305      25900,1
SW,25900,Bigbury-on-Sea North,Emergency or Storm Overflow,264780,44400,202603,3.00,The Warren PS,1,50.2840000000000,-3.89940000000000,ID-202603-3-1,UKK4305      25900,1
SW,25900,Bigbury-on-Sea North,Emergency or Storm Overflow,264830,44420,202186/CS/01,2.00,Bigbury STW intermittent,1,50.2841000000000,-3.89870000000000,ID-202186.CS.01-2-1,UKK4305      25900,1
SW,25900,Bigbury-on-Sea North,Treated Sewage Works Outfall,264830,44420,200261/FN/01,5.00,Bigbury & Challaborough STW,1,50.2841000000000,-3.89870000000000,FE-200261.FN.01-5-1,UKK4305      25900,1
SW,26000,Challaborough,Emergency or Storm Overflow,264780,44400,202603,3.00,The Warren PS,1,50.2840000000000,-3.89940000000000,ID-202603-3-1,UKK4305      26000,1
SW,26000,Challaborough,Emergency or Storm Overflow,264830,44420,202186/CS/01,2.00,Bigbury STW intermittent,1,50.2841000000000,-3.89870000000000,ID-202186.CS.01-2-1,UKK4305      26000,1
SW,26000,Challaborough,Emergency or Storm Overflow,264880,44940,202602,3.00,Challaborough PS,1,50.2888000000000,-3.89820000000000,ID-202602-3-1,UKK4305      26000,1
SW,26000,Challaborough,River or Stream,264829,44893,,,Challaborough Stream,,50.2884000000000,-3.89890000000000,FI-264829-44893,UKK4305      26000,1
SW,26000,Challaborough,Treated Sewage Works Outfall,264830,44420,200261/FN/01,5.00,Bigbury & Challaborough STW,1,50.2841000000000,-3.89870000000000,FE-200261.FN.01-5-1,UKK4305      26000,1
SW,26100,Mothecombe,River or Stream,261044,47355,,,Mothecombe Stream,,50.3097000000000,-3.95290000000000,FI-261044-47355,UKK4305      26100,1
SW,26100,Mothecombe,River or Stream,261303,47249,,,River Erme,,50.3088000000000,-3.94920000000000,FI-261303-47249,UKK4305      26100,1
SW,26200,Wembury,Emergency or Storm Overflow,251740,48520,301660,1.00,Wembury Beach PS,1,50.3179000000000,-4.08390000000000,ID-301660-1-1,UKK4305      26200,1
SW,26200,Wembury,River or Stream,251707,48488,,,Wembury Stream,,50.3176000000000,-4.08440000000000,FI-251707-48488,UKK4305      26200,1
SW,26200,Wembury,Treated Sewage Works Outfall,250930,48270,032738/FN/02,7.00,Wembury,1,50.3154000000000,-4.09520000000000,FE-032738.FN.02-7-1,UKK4305      26200,1
SW,26300,Bovisand,River or Stream,249260,50548,,,Bovisand Stream,,50.3355000000000,-4.11950000000000,FI-249260-50548,UKK4305      26300,1
SW,26400,Plymouth Hoe East,Emergency or Storm Overflow,247210,53470,300453/PC/01,1.00,West Hoe Tunnel Sewer Overflow,1,50.3612000000000,-4.14950000000000,ID-300453.PC.01-1-1,UKK4100      26400,1
SW,26400,Plymouth Hoe East,Surface Water Outfall,247690,53680,302868,1.00,Tinside Lido,1,50.3632000000000,-4.14290000000000,WO-247690-53680,UKK4100      26400,1
SW,26400,Plymouth Hoe East,Treated Sewage Works Outfall,247210,53470,303347,8.00,Plymouth Central,1,50.3612000000000,-4.14950000000000,FE-303347-8-1,UKK4100      26400,1
SW,26500,Plymouth Hoe West,Emergency or Storm Overflow,247210,53470,300453/PC/01,1.00,West Hoe Tunnel Sewer Overflow,1,50.3612000000000,-4.14950000000000,ID-300453.PC.01-1-1,UKK4100      26500,1
SW,26500,Plymouth Hoe West,Surface Water Outfall,247690,53680,302868,1.00,Tinside Lido,1,50.3632000000000,-4.14290000000000,WO-247690-53680,UKK4100      26500,1
SW,26500,Plymouth Hoe West,Treated Sewage Works Outfall,247210,53470,303347,8.00,Plymouth Central,1,50.3612000000000,-4.14950000000000,FE-303347-8-1,UKK4100      26500,1
SW,26520,Kingsand,Emergency or Storm Overflow,243480,50480,301903,2.00,Kingsand Sewage Pumping Station H,2,50.3333000000000,-4.20070000000000,ID-301903-2-2,UKK3101      26520,1
SW,26520,Kingsand,Emergency or Storm Overflow,243510,50450,301903,2.00,Kingsand Sewage Pumping Station L,1,50.3331000000000,-4.20030000000000,ID-301903-2-1,UKK3101      26520,1
SW,26520,Kingsand,Emergency or Storm Overflow,243620,50560,301905,1.00,North Rock Sewage Pumping Station,1,50.3341000000000,-4.19880000000000,ID-301905-1-1,UKK3101      26520,1
SW,26520,Kingsand,River or Stream,243455,50454,,,Kingsand Stream,,50.3331000000000,-4.20100000000000,FI-243455-50454,UKK3101      26520,1
SW,26530,Cawsand,Emergency or Storm Overflow,243500,50150,301904,1.00,Cawsand South,1,50.3304000000000,-4.20030000000000,ID-301904-1-1,UKK3101      26530,1
SW,26530,Cawsand,River or Stream,243417,50221,,,Cawsand Stream,,50.3310000000000,-4.20150000000000,FI-243417-50221,UKK3101      26530,1
SW,26600,Portwrinkle,Emergency or Storm Overflow,236200,53700,302116,1.00,Portwrinkle Tank CSO,1,50.3603000000000,-4.30430000000000,ID-302116-1-1,UKK3101      26600,1
SW,26600,Portwrinkle,Treated Sewage Works Outfall,235640,53670,300072/FN/01,4.00,Portwrinkle STW,1,50.3599000000000,-4.31210000000000,FE-300072.FN.01-4-1,UKK3101      26600,1
SW,26700,Downderry,Emergency or Storm Overflow,232030,53700,037807/PC/01,2.00,Downderry PS,1,50.3591000000000,-4.36290000000000,ID-037807.PC.01-2-1,UKK3101      26700,1
SW,26700,Downderry,River or Stream,231437,53921,,,Downderry Stream,,50.3609000000000,-4.37130000000000,FI-231437-53921,UKK3101      26700,1
SW,26700,Downderry,River or Stream,231921,53808,,,Treliddon Lake,,50.3601000000000,-4.36440000000000,FI-231921-53808,UKK3101      26700,1
SW,26800,Seaton (Cornwall),Emergency or Storm Overflow,230160,54180,037806/PC/01,1.00,Seaton PS CSO/EO,1,50.3629000000000,-4.38940000000000,ID-037806.PC.01-1-1,UKK3101      26800,1
SW,26800,Seaton (Cornwall),River or Stream,230358,54441,,,River Seaton,,50.3653000000000,-4.38670000000000,FI-230358-54441,UKK3101      26800,1
SW,26900,Millendreath,Emergency or Storm Overflow,226550,53770,300971,2.00,Plaidy PS,1,50.3582000000000,-4.43990000000000,ID-300971-2-1,UKK3101      26900,1
SW,26900,Millendreath,River or Stream,226819,54084,,,Millendreath Stream,,50.3611000000000,-4.43620000000000,FI-226819-54084,UKK3101      26900,1
SW,26900,Millendreath,Treated Sewage Works Outfall,226980,53910,300062/PW/01,1.00,Millendreath Holiday Village,1,50.3595000000000,-4.43390000000000,FE-300062.PW.01-1-1,UKK3101      26900,1
SW,27000,East Looe,River or Stream,225566,53036,,,Looe River,,50.3513000000000,-4.45340000000000,FI-225566-53036,UKK3101      27000,1
SW,27100,Readymoney,Emergency or Storm Overflow,211880,51000,302771,1.00,Readymoney Cove PS,1,50.3288000000000,-4.64450000000000,ID-302771-1-1,UKK3106      27100,1
SW,27100,Readymoney,River or Stream,211798,51091,,,Readymoney Stream,,50.3295000000000,-4.64570000000000,FI-211798-51091,UKK3106      27100,1
SW,27100,Readymoney,Surface Water Outfall,211900,51080,NRA-SW-6449,1.00,Point Neptune House,1,50.3295000000000,-4.64430000000000,WO-211900-51080,UKK3106      27100,1
SW,27200,Polkerris,Emergency or Storm Overflow,209120,51910,302706,1.00,Polkerris PS,1,50.3360000000000,-4.68370000000000,ID-302706-1-1,UKK3106      27200,1
SW,27200,Polkerris,Treated Sewage Works Outfall,209120,51910,302706,1.00,Polkerris STW,1,50.3360000000000,-4.68370000000000,FE-302706-1-1,UKK3106      27200,1
SW,27300,Par,Emergency or Storm Overflow,207630,53370,031750/PC/01,4.00,Harbour Road (Par No 2) PS,1,50.3487000000000,-4.70540000000000,ID-031750.PC.01-4-1,UKK3106      27300,1
SW,27300,Par,Emergency or Storm Overflow,207800,52400,301579,2.00,Par No 1 PSEO,1,50.3400000000000,-4.70250000000000,ID-301579-2-1,UKK3106      27300,1
SW,27300,Par,River or Stream,207729,53353,,,Par River,,50.3486000000000,-4.70400000000000,FI-207729-53353,UKK3106      27300,1
SW,27300,Par,River or Stream,208749,53252,,,Polmear Stream,,50.3480000000000,-4.68960000000000,FI-208749-53252,UKK3106      27300,1
SW,27300,Par,Surface Water Outfall,207510,52820,301133,1.00,Par Dryers,1,50.3437000000000,-4.70680000000000,WO-207510-52820,UKK3106      27300,1
SW,27300,Par,Surface Water Outfall,207590,53060,303317,1.00,Vehicle Washdown,1,50.3459000000000,-4.70580000000000,WO-207590-53060,UKK3106      27300,1
SW,27400,Crinnis Golf Links,Emergency or Storm Overflow,203550,52530,032052/SF/01,4.00,Daniels Lane Attenuation Tank,1,50.3398000000000,-4.76220000000000,ID-032052.SF.01-4-1,UKK3106      27400,1
SW,27400,Crinnis Golf Links,River or Stream,206111,52156,,,Crinnis Stream,,50.3373000000000,-4.72610000000000,FI-206111-52156,UKK3106      27400,1
SW,27600,Charlestown,Emergency or Storm Overflow,203900,51270,032051/pc/01,2.00,Charlestown Overflow PS,1,50.3286000000000,-4.75660000000000,ID-032051.pc.01-2-1,UKK3106      27600,1
SW,27600,Charlestown,Emergency or Storm Overflow,203920,51243,301635,2.00,Charlestown Harbour PS,1,50.3284000000000,-4.75630000000000,ID-301635-2-1,UKK3106      27600,1
SW,27600,Charlestown,River or Stream,203925,51552,,,Unamed stream,,50.3311000000000,-4.75640000000000,FI-203925-51552,UKK3106      27600,1
SW,27700,Duporth,Emergency or Storm Overflow,203900,51270,032051/pc/01,2.00,Charlestown Overflow PS,1,50.3286000000000,-4.75660000000000,ID-032051.pc.01-2-1,UKK3106      27700,1
SW,27700,Duporth,Emergency or Storm Overflow,203920,51243,301635,2.00,Charlestown Harbour PS,1,50.3284000000000,-4.75630000000000,ID-301635-2-1,UKK3106      27700,1
SW,27700,Duporth,River or Stream,203437,51062,,,Unamed stream,,50.3266000000000,-4.76300000000000,FI-203437-51062,UKK3106      27700,1
SW,27800,Porthpean,River or Stream,203176,50554,,,Unamed stream,,50.3219000000000,-4.76640000000000,FI-203176-50554,UKK3106      27800,1
SW,27800,Porthpean,Surface Water Outfall,203164,50670,,,Slipway,,50.3229000000000,-4.76660000000000,WO-203164-50670,UKK3106      27800,1
SW,27900,Pentewan,Emergency or Storm Overflow,201966,47245,302113,2.00,Pentewan PS,1,50.2918000000000,-4.78170000000000,ID-302113-2-1,UKK3106      27900,1
SW,27900,Pentewan,River or Stream,201987,47056,,,St Austell River,,50.2901000000000,-4.78130000000000,FI-201987-47056,UKK3106      27900,1
SW,28000,Polstreath,Emergency or Storm Overflow,201800,44940,300238/PC/01,2.00,Mevagissey PS,1,50.2710000000000,-4.78280000000000,ID-300238.PC.01-2-1,UKK3106      28000,1
SW,28000,Polstreath,River or Stream,201780,45458,,,Unamed stream,,50.2757000000000,-4.78330000000000,FI-201780-45458,UKK3106      28000,1
SW,28100,Portmellon,Emergency or Storm Overflow,201496,43890,302115,2.00,Portmellon PSCSO/EO,1,50.2615000000000,-4.78650000000000,ID-302115-2-1,UKK3106      28100,1
SW,28100,Portmellon,River or Stream,201564,43907,,,Portmellon Stream,,50.2617000000000,-4.78550000000000,FI-201564-43907,UKK3106      28100,1
SW,28200,Gorran Haven Little Perhave,Emergency or Storm Overflow,201520,41460,302104,2.00,Gorran Haven (Beach) PS,1,50.2397000000000,-4.78490000000000,ID-302104-2-1,UKK3106      28200,1
SW,28200,Gorran Haven Little Perhave,River or Stream,201307,41575,,,Trelispen Park Stream,,50.2406000000000,-4.78790000000000,FI-201307-41575,UKK3106      28200,1
SW,28200,Gorran Haven Little Perhave,Treated Sewage Works Outfall,201520,41460,300118/fu/01,6.00,Gorran Haven STW,1,50.2397000000000,-4.78490000000000,FE-300118.fu.01-6-1,UKK3106      28200,1
SW,28400,Porthluney,River or Stream,197479,41303,,,Caerhays Stream,,50.2369000000000,-4.84140000000000,FI-197479-41303,UKK3106      28400,1
SW,28500,Pendower,River or Stream,189734,38201,,,Carne River,,50.2063000000000,-4.94810000000000,FI-189734-38201,UKK3102      28500,1
SW,28500,Pendower,River or Stream,190191,38206,,,Carne Stream,,50.2065000000000,-4.94170000000000,FI-190191-38206,UKK3102      28500,1
SW,28500,Pendower,River or Stream,190512,38249,,,Carne Stream,,50.2070000000000,-4.93730000000000,FI-190512-38249,UKK3102      28500,1
SW,28550,Porthcurnick,Emergency or Storm Overflow,187920,35270,302806,2.00,Portscatho PS Outfall,1,50.1793000000000,-4.97190000000000,ID-302806-2-1,UKK3102      28550,1
SW,28550,Porthcurnick,River or Stream,187866,35999,,,Unamed stream,,50.1859000000000,-4.97300000000000,FI-187866-35999,UKK3102      28550,1
SW,28550,Porthcurnick,Treated Sewage Works Outfall,187980,35140,302804,5.00,Portscatho Outfall 1Pencabe Point,1,50.1782000000000,-4.97100000000000,FE-302804-5-1,UKK3102      28550,1
SW,28700,Swanpool,Emergency or Storm Overflow,180740,31310,300227,2.00,Queen Mary Gardens PS,1,50.1412000000000,-5.07000000000000,ID-300227-2-1,UKK3102      28700,1
SW,28700,Swanpool,River or Stream,180255,31230,,,Swanpool Stream,,50.1403000000000,-5.07670000000000,FI-180255-31230,UKK3102      28700,1
SW,28800,Maenporth,Emergency or Storm Overflow,178900,29600,301568,1.00,Maen Porth PSEO,1,50.1251000000000,-5.09470000000000,ID-301568-1-1,UKK3102      28800,1
SW,28800,Maenporth,River or Stream,178988,29590,,,Maenporth Stream,,50.1251000000000,-5.09350000000000,FI-178988-29590,UKK3102      28800,1
SW,28900,Porthallow,Emergency or Storm Overflow,179720,23180,300969,2.00,Porthallow PS,1,50.0678000000000,-5.07960000000000,ID-300969-2-1,UKK3103      28900,1
SW,28900,Porthallow,River or Stream,179764,23226,,,Porthallow Stream,,50.0682000000000,-5.07900000000000,FI-179764-23226,UKK3103      28900,1
SW,28900,Porthallow,Treated Sewage Works Outfall,179670,22860,300968,4.00,Porthallow,1,50.0649000000000,-5.08010000000000,FE-300968-4-1,UKK3103      28900,1
SW,29000,Porthoustock,River or Stream,180766,21752,,,St Keverne Stream,,50.0553000000000,-5.06420000000000,FI-180766-21752,UKK3103      29000,1
SW,29000,Porthoustock,Surface Water Outfall,180820,21700,300756/TS,1.00,West of England Quarry,1,50.0549000000000,-5.06340000000000,WO-180820-21700,UKK3103      29000,1
SW,29000,Porthoustock,Treated Sewage Works Outfall,179000,21400,15/48/231/P/1,7.00,St Keverne STW,2,50.0515000000000,-5.08860000000000,FE-15.48.231.P.19-7-2,UKK3103      29000,1
SW,29100,Coverack,Emergency or Storm Overflow,178230,18390,301388,1.00,Coverack Mill PS,1,50.0242000000000,-5.09760000000000,ID-301388-1-1,UKK3103      29100,1
SW,29100,Coverack,Emergency or Storm Overflow,178510,18230,301387,2.00,Coverack Harbour CSO,1,50.0229000000000,-5.09360000000000,ID-301387-2-1,UKK3103      29100,1
SW,29100,Coverack,River or Stream,178238,18396,,,Unamed stream,,50.0243000000000,-5.09750000000000,FI-178238-18396,UKK3103      29100,1
SW,29100,Coverack,River or Stream,178261,18539,,,Unamed stream,,50.0256000000000,-5.09730000000000,FI-178261-18539,UKK3103      29100,1
SW,29100,Coverack,River or Stream,178336,18673,,,Unamed stream,,50.0268000000000,-5.09630000000000,FI-178336-18673,UKK3103      29100,1
SW,29100,Coverack,Treated Sewage Works Outfall,178700,19000,302648,4.00,Coverack STW,1,50.0299000000000,-5.09140000000000,FE-302648-4-1,UKK3103      29100,1
SW,29200,Kennack Sands,River or Stream,173427,16491,,,Kuggar Stream,,50.0053000000000,-5.16340000000000,FI-173427-16491,UKK3103      29200,1
SW,29200,Kennack Sands,River or Stream,173556,16581,,,Kennack Stream,,50.0062000000000,-5.16170000000000,FI-173556-16581,UKK3103      29200,1
SW,29400,Polurrian Cove,Emergency or Storm Overflow,166780,18890,302949,1.00,Polbream PS,1,50.0243000000000,-5.25750000000000,ID-302949-1-1,UKK3103      29400,1
